         13060031 function calls (13036035 primitive calls) in 22.732 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\path.py:804(unit_circle)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cm.py:595(set_cmap)
       59    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:2797(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1084(__init__)
       82    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1849(transform_affine)
      236    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:966(_auto_draw_if_interactive)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\figure.py:156(update)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:3418(draw_if_interactive)
       65    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1756(<lambda>)
       65    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1757(<lambda>)
  269/266    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1758(<lambda>)
       93    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1773(__array__)
       81    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1782(transform)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:1796(transform_path)
       27    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:2123(transform)
       10    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:2154(inverted)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cm.py:89(__getitem__)
        9    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:762(_set_facecolor)
       10    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\bezier.py:208(__call__)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:270(_get_backend_mod)
       47    0.001    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:1233(findfont)
       13    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:340(_set_facecolor)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:381(set_linewidth)
        8    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cycler\__init__.py:416(by_key)
       44    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:987(gcf)
        1    0.000    0.000    0.016    0.016 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:1002(draw)
      156    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:298(axes)
      110    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cycler\__init__.py:259(__iter__)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:711(_transform_path)
      174    0.001    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:450(get_transform)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:844(set_file)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:725(set_antialiased)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:769(set_facecolor)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:818(set_edgecolor)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:754(set_clip_box)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:354(get_transform)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1065(set_drawstyle)
        1    0.000    0.000    0.031    0.031 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:1153(axes)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cm.py:398(__init__)
       96    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:730(set_figure)
       65    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1270(set_xdata)
       65    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1291(set_ydata)
       51    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:225(__init__)
       46    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1279(_preprocess_math)
       88    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:615(_from_any)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:872(set_math_fontfamily)
        1    0.000    0.000    0.191    0.191 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:462(new_figure_manager)
        1    0.000    0.000    2.626    2.626 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:482(show)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:1023(get_fignums)
       20    0.000    0.000    0.074    0.004 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:3582(plot)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:4127(title)
       10    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cycler\__init__.py:185(keys)
       57    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\image.py:124(<genexpr>)
       43    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:2538(gca)
        1    0.000    0.000    0.343    0.343 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:93(draw_wrapper)
2745/2216    0.002    0.000    0.005    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:317(stale)
       26    0.000    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1029(get_path)
       12    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1183(set_marker)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1241(set_markeredgewidth)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:562(get_offsets)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:505(set_pickradius)
       77    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1043(set_visible)
      233    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:671(get_style)
      233    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:864(get_math_fontfamily)
      233    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:706(get_file)
      278    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:700(get_size)
      233    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:692(get_stretch)
      233    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:683(get_weight)
      233    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:677(get_variant)
      278    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:655(get_family)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cm.py:609(norm)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cm.py:642(set_norm)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:206(get_paths)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:209(set_paths)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:213(get_transforms)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:571(set_linewidth)
       20    0.000    0.000    0.010    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:3950(text)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:4121(sci)
      293    0.001    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:103(_stale_axes_callback)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:267(<genexpr>)
      536    0.001    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:416(pchanged)
       21    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:906(set_clip_on)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:732(set_transform)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1041(set_antialiased)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:836(set_alpha)
       39    0.000    0.000    0.012    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:104(__init__)
       46    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:579(_update_clip_properties)
        1    0.000    0.000    0.012    0.012 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\pyplot.py:3680(scatter)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:789(get_edgecolor)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:1013(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:264(have_units)
       54    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:269(convert_xunits)
       54    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:281(convert_yunits)
       44    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1093(set_label)
       56    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:647(set_data)
       51    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:282(_set_fillstyle)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:765(_set_tickleft)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:771(_set_tickright)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:779(_set_tickup)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:785(_set_tickdown)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:384(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:480(set_urls)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:567(_get_default_linewidth)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:738(_get_default_antialiased)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:758(_get_default_facecolor)
      159    0.000    0.000    0.011    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:147(<lambda>)
       40    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1201(update)
      205    0.000    0.000    0.011    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1212(_internal_update)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:435(set_pickradius)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:503(set_hatch)
      100    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:437(set_transform)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:625(get_snap)
      159    0.000    0.000    0.011    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1223(set)
       38    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1053(set_color)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1100(set_gapcolor)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:540(get_hatch)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:786(get_facecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\collections.py:1032(get_paths)
     1220    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:293(axes)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:309(stale)
       46    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:429(is_transform_set)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:597(get_url)
       49    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:611(get_gid)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:664(get_sketch_params)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:723(get_path_effects)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:726(get_figure)
       21    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:834(get_alpha)
       89    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:841(get_visible)
       54    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:845(get_animated)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:892(get_clip_path)
      136    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:933(get_rasterized)
      136    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:960(get_agg_filter)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1076(set_in_layout)
       24    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1089(get_label)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1108(get_zorder)
      380    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1128(sticky_edges)
       46    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1371(get_mouseover)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:550(set_markevery)
       97    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       42    0.000    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1229(_cm_set)
       41    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1391(_set_inaxes)
       24    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\artist.py:1112(set_zorder)
      102    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:75(_scale_dashes)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1123(set_linewidth)
       49    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:982(set_color)
       40    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:726(_get_transformed_path)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:273(__bool__)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1256(set_markersize)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1359(set_dash_joinstyle)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1375(set_solid_joinstyle)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1407(set_dash_capstyle)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1423(set_solid_capstyle)
       47    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:934(set_clip_path)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1031(get_hatch_path)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1330(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1967(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:3216(update)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:298(set_rotation_mode)
       84    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:997(set_horizontalalignment)
       43    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1027(set_linespacing)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1181(set_position)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1211(set_markeredgecolor)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1221(set_markerfacecolor)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1231(set_markerfacecoloralt)
       23    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:919(set_capstyle)
       23    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:989(set_joinstyle)
       24    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1000(set_linewidth)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\spines.py:591(__iter__)
       12    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\spines.py:594(__len__)
       51    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1740(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:95(get_num_fig_managers)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:276(is_filled)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:279(get_fillstyle)
       40    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\lines.py:1455(is_dashed)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:345(get_path)
       38    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:458(_set_nothing)
       47    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:690(new_gc)
       22    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:820(get_antialiased)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:849(get_dashes)
